,track,artist,genre,user_id,label,date
3757,Father of Lights,Greg Hjelle,rock,22,2,2018-09-24 10:00:05
3784,John Wayne,Billy Idol,rock,22,3,2021-06-29 23:52:14
3785,День как день,Найк Борзов,rock,22,3,2018-05-04 05:31:16
3787,A Place in the Sun,Lit,rock,22,3,2020-08-15 16:24:59
3788,Cortez The Killer,Gov't Mule,rock,22,2,2019-05-06 15:58:41
3798,Kryptonite (Live),3 Doors Down,rock,22,2,2021-09-30 11:21:01
3846,Get Miles,Gomez,rock,22,2,2019-02-14 06:49:08
3847,Fuerza Natural,Gustavo Cerati,rock,22,2,2021-11-24 18:17:53
3863,Let's Do It,Joan Jett & Paul Westerberg,rock,22,3,2018-12-26 10:31:07
3867,Our Lives,The Calling,rock,22,3,2018-12-22 05:48:10
3884,Take It All Away,Red,rock,22,2,2018-10-12 06:25:28
3890,First Time,Finger Eleven,rock,22,0,2021-01-16 04:44:36
3894,"I Like It All, Man",Supersuckers,rock,22,1,2021-12-30 06:05:05
3919,Hold,Axium,rock,22,3,2018-09-21 23:31:53
3936,Devil,Staind,rock,22,0,2019-10-05 01:38:45
3942,I Got Your Money,Say Anything,rock,22,3,2019-04-25 21:02:47
3961,Ixtab's Lure,Dispirit,black metal,22,0,2021-05-04 02:48:42
3979,Rize of the Fenix,Tenacious D,rock,22,3,2020-11-25 07:27:56
4012,Somethin' to Believe In,Shawn Mullins,rock,22,2,2021-09-24 01:09:09
4014,Something To Be,Rob Thomas,rock,22,3,2019-11-26 06:39:51
4028,We Are Not Going to Make It,The Presidents of the United States of America,rock,22,3,2018-07-10 07:30:22
4032,Soviel Schmerz,Trümmerwelten,rock,22,2,2020-11-22 19:00:11
4053,Ivy's Dreams,Vain,rock,22,1,2020-02-10 03:09:54
4073,Hercules,Mercury Rev,rock,22,2,2019-07-09 21:56:01
4074,Don't Belong,Cold,rock,22,0,2019-08-22 17:56:05
4085,The Great Deception,Van Morrison,rock,22,0,2018-04-26 01:07:24
4090,Lost Highway,Jeff Buckley,rock,22,2,2018-11-26 10:37:34
4101,A New Season,The Church,rock,22,3,2021-09-23 10:48:40
4105,Old Kentucky Home,Randy Newman,rock,22,0,2022-01-13 20:21:45
4128,Indifference,Phébus,rock,22,1,2019-06-02 18:38:47
4152,Time and Time Again,Beautiful Creatures,rock,22,1,2020-11-14 15:42:53
4192,Gridlock,Warren Zevon,rock,22,0,2020-09-13 23:03:58
4205,Come Undone (UK Radio Edit),Robbie Williams,rock,22,3,2020-08-17 00:23:42
4210,Magie Et Verites,Akitsa,black metal,22,1,2019-04-11 08:00:39
4226,Prinzessin,Joachim Deutschland,rock,22,2,2021-08-19 22:10:39
4266,Solartjuven,Jotunspor,black metal,22,0,2019-10-05 14:05:01
4274,Homesick,Train,rock,22,2,2020-04-05 21:37:40
4281,The Scientist,Coldplay,rock,22,2,2021-04-23 00:23:30
4297,Fire Water Burn,Bloodhound Gang,rock,22,3,2018-09-15 19:36:48
4346,Not Going to Bed,Andrew W.K.,rock,22,1,2020-09-02 15:23:35
4348,"My, My, My",Rob Thomas,rock,22,2,2018-05-25 17:13:20
4350,Pank Is Ded,T.Love,rock,22,0,2019-10-27 21:48:10
4352,Island in the Sun,Weezer,rock,22,2,2019-07-14 13:35:51
4373,Übermensch,Miserycore,black metal,22,1,2019-12-12 01:03:13
4376,Devils,Say Hi,rock,22,2,2018-04-29 12:10:04
4377,New Orleans Instrumental No.1 ( LP Version ),R.E.M.,rock,22,2,2018-08-26 20:26:24
4398,Last Rites To Sleepless Nights (Album Version),Less Than Jake,rock,22,2,2020-06-09 05:51:03
4418,Too Much of Not Enough,Silverchair,rock,22,0,2019-03-10 00:07:50
4442,A Is for Action,Ima Robot,rock,22,3,2019-05-22 08:29:01
4444,Wind Chimes,Brian Wilson,rock,22,3,2020-10-13 01:55:18
4449,Bring Me to Live,Evanescence,rock,22,3,2021-05-21 20:06:40
4461,Gratitude,Paul McCartney,rock,22,3,2020-08-02 16:08:33
4465,World Leader Pretend,R.E.M.,rock,22,0,2019-08-01 19:53:16
4544,You Don't Have To Say You Love Me,Elvis Presley,rock,22,3,2019-10-31 21:12:58
4546,Потолок,ДДТ,rock,22,3,2020-05-13 10:32:27
4584,Eye On You,Rocket from the Crypt,rock,22,3,2018-08-21 22:34:38
4602,"Shine On You Crazy Diamond, [Part Two]",Pink Floyd,rock,22,3,2018-06-23 05:35:24
4629,Dirty Job,Ten Benson,rock,22,2,2018-10-02 09:14:43
4634,Rise Up,U2,rock,22,3,2018-09-13 08:47:27
4638,"Hannibal, MO",Dolorean,rock,22,0,2018-10-07 10:34:20
4662,The Satanist,Behemoth,black metal,22,2,2019-04-06 00:22:08
4663,Imperium Tenebrarum,Cradle of Filth,black metal,22,3,2020-03-17 09:27:51
4666,Gimme All Your Love,Alabama Shakes,rock,22,3,2019-06-04 00:35:00
4667,Autumn's Ablaze,Primordial,black metal,22,3,2018-08-28 10:40:44
4672,Stewart's Coat,Rickie Lee Jones,rock,22,2,2021-02-12 12:00:05
4676,If There Is a God,The Smashing Pumpkins,rock,22,2,2018-06-06 03:47:32
4684,Sweet Lemonade,Monster Movie,rock,22,3,2021-07-14 14:26:51
4713,Alleywalking,David Wilcox,rock,22,0,2018-07-03 17:59:08
4722,Why I Like The Robins,Hum,rock,22,3,2018-01-10 21:57:05
4737,Piste 2,[unknown],rock,22,3,2019-02-24 00:49:26
4748,TEXAS,Angie and George,rock,22,3,2019-06-04 19:14:37
4750,September,Spoken,rock,22,3,2018-04-15 04:37:03
4751,HAMMER AND NAIL,Indigo Girls,rock,22,3,2018-11-16 17:38:05
4765,California 37,Train,rock,22,3,2021-03-25 19:32:29
4803,Stolen Away on 55th and 3rd,Dave Matthews Band,rock,22,2,2019-01-19 20:03:34
4804,Los Bastardos,Primus,rock,22,3,2019-07-06 18:53:39
4814,Let's Rock,Smash Mouth,rock,22,3,2021-05-27 06:17:50
4819,23 Days,Framing Hanley,rock,22,0,2021-06-29 04:47:06
4820,What I Saw (Album Version),John Frusciante,rock,22,0,2019-12-16 06:29:02
4842,And Then I Fucked Her,Oblivians,rock,22,1,2020-02-02 10:17:11
4898,Route 66,John Mayer,rock,22,0,2018-07-25 12:35:45
4912,A Perfect Mess,Sahara Hotnights,rock,22,2,2020-09-18 11:01:28
4917,Light Of Day,Joan Jett and the Blackhearts,rock,22,0,2018-11-02 22:35:20
4924,Just Because,Joe Jackson,rock,22,1,2019-10-30 07:52:50
4926,God Bless the Child,"Blood, Sweat & Tears",rock,22,0,2020-06-08 09:55:06
4958,Back in Time,Huey Lewis & The News,rock,22,3,2018-10-13 23:36:06
4961,Take What Ya Get,Dirty Looks,rock,22,1,2019-03-06 21:32:46
4971,Lazy Day Afternoon,Plain White T's,rock,22,3,2021-10-23 22:55:42
4973,HRSA,Blue October,rock,22,2,2019-02-28 05:31:47
5033,Dust Chains Idiots,Draugar,black metal,22,0,2019-03-08 15:00:27
5035,Licky (Work It Out) (Herve Goes Low Remix),Princess Superstar,rock,22,1,2021-04-29 01:42:03
5038,Adouma,Santana,rock,22,2,2019-11-27 19:09:39
5042,"Hank, Karen and Elvis",The Young Fresh Fellows,rock,22,3,2018-09-01 08:13:28
5071,We Are Young,The Shaky Hands,rock,22,2,2020-09-01 01:46:31
5087,The Long Arm of the Law,Warren Zevon,rock,22,0,2019-02-01 08:04:35
5102,The Darkening Of My Soul,Enoid,black metal,22,0,2019-03-22 04:00:03
5126,If I Ever Lose My Faith in You,The Police,rock,22,2,2019-11-28 12:00:32
5174,Chim Chim's Badass Revenge,Fishbone,rock,22,2,2018-09-19 05:19:43
5202,Ik zag je met een ander,De Raggende Manne,rock,22,3,2021-11-20 23:43:13
5208,On Hyndford Street,Van Morrison,rock,22,2,2020-08-23 23:30:26
5235,Mojo Pin,Jeff Buckley,rock,22,2,2019-11-13 19:25:46
5250,I Want You,Hanoi Rocks,rock,22,1,2019-02-20 19:45:19
5274,Holy Cow,The Band,rock,22,0,2019-04-04 03:17:43
5287,Hole,The Jesus and Mary Chain,rock,22,0,2018-08-18 00:02:07
5312,Violin,They Might Be Giants,rock,22,3,2020-09-15 18:27:23
5332,"No Mirror, No Shadow",New Model Army,rock,22,0,2021-12-03 00:46:30
5339,Intro,Frostagrath,black metal,22,0,2020-06-19 04:27:50
5351,Lawyers Guns and Money,Warren Zevon,rock,22,2,2020-04-04 06:01:27
5359,I Think I Like You,The Black Box Revelation,rock,22,3,2020-02-02 00:07:02
5368,Morning Ghosts,Hope of the States,rock,22,3,2019-08-07 15:44:02
5384,Don't Give Up (2002 Digital Remaster),Peter Gabriel,rock,22,2,2019-07-09 22:53:20
5390,'Til Kingdom Come,Coldplay,rock,22,2,2018-04-13 23:15:18
5429,Big Fuckin' Deal,Slik Toxik,rock,22,1,2018-02-04 14:09:45
5431,I'm A Bitch I'm A Lover,Alanis Morissette,rock,22,3,2020-03-26 04:06:59
5436,Doors Closing Slowly,Manic Street Preachers,rock,22,0,2020-12-10 02:29:35
5456,You're Still Here,Poets of the Fall,rock,22,2,2019-09-06 15:39:37
5474,wig-out,Died Pretty,rock,22,2,2021-07-01 12:34:37
5479,Soldat,Peter Maffay,rock,22,2,2021-08-13 10:43:44
5486,Pink Triangle,Weezer,rock,22,3,2021-05-06 17:40:22
5487,Bombo (Tune 1),Romeo Knight,rock,22,3,2021-11-22 01:37:41
5495,The Gentle Art Of Choking,My Vitriol,rock,22,2,2020-04-02 08:30:42
5498,How You See the World,Coldplay,rock,22,2,2020-12-16 17:20:08
5520,Road To Nowhere (Early Version),Talking Heads,rock,22,0,2020-03-15 07:04:07
5521,Junkie Slip,The Clash,rock,22,0,2020-04-23 10:03:16
5550,Let Me Go,Cake,rock,22,3,2021-08-12 20:17:19
5579,Come Around,Counting Crows,rock,22,2,2019-03-11 17:34:34
5622,Try It,The Hollies,rock,22,0,2021-11-15 01:07:44
5626,Disney Town,Mono,rock,22,2,2021-04-11 07:11:13
5642,Break Down The Wall (Original Version),Anouk,rock,22,3,2018-07-07 23:30:42
5672,Stolen Car,Sting,rock,22,3,2020-05-15 02:27:19
5673,Come (Live PBS Version),Fleetwood Mac,rock,22,0,2018-01-16 16:45:54
5680,Just Say Yes,The Cure,rock,22,3,2019-12-12 16:28:59
5711,My Clone Sleeps Alone,Pat Benatar,rock,22,2,2020-09-05 19:27:34
5732,Fresh New Blood,Disco Ensemble,rock,22,3,2020-08-07 01:38:40
5756,Welcome,Jecks,rock,22,3,2020-06-20 11:37:19
5759,Electrical Storm (William Orbi,U2,rock,22,2,2018-08-09 09:44:24
5815,Breathe,Bon Jovi,rock,22,2,2020-04-18 11:42:03
5819,Winterlong,Neil Young,rock,22,3,2018-07-20 00:25:49
5822,Said and Done,Engineers,rock,22,3,2019-09-15 09:54:07
5844,DLMD,311,rock,22,2,2020-09-14 14:56:50
5865,Nackt (Juli),Rosenstolz,rock,22,3,2019-10-28 17:45:39
5873,Have You Ever Really Loved a Woman?,Bryan Adams,rock,22,2,2019-04-13 18:59:01
5879,All My Friends,West Indian Girl,rock,22,3,2018-05-28 04:15:14
5892,Tangled Up in You,Staind,rock,22,2,2020-07-08 03:32:28
5906,Go Walking Down There,Chris Isaak,rock,22,2,2020-02-08 04:49:12
5908,Blind,Lifehouse,rock,22,3,2018-06-20 14:09:33
5910,All I Wanna Do,Sheryl Crow,rock,22,3,2021-03-26 12:25:27
5914,I'll Sleep When I'm Dead,Warren Zevon,rock,22,0,2020-12-08 16:24:08
5944,Time Seller,Spencer Davis Group,rock,22,0,2020-08-21 03:11:36
5970,Echoes (Radio Edit),Klaxons,rock,22,2,2020-09-05 18:12:44
5994,Moments Have You,John Frusciante,rock,22,2,2018-06-27 10:39:18
5999,Atlas,Sparta,rock,22,2,2018-11-17 01:15:33
6010,Fairy Princess,Eve's Plum,rock,22,3,2021-07-31 06:55:23
6044,Liar,Rollins Band,rock,22,1,2018-02-22 08:36:33
6048,The Way You Want It,Keane,rock,22,2,2019-01-10 11:09:15
6055,Sail to the Moon. (Brush the Cobwebs Out of the Sky.),Radiohead,rock,22,2,2019-01-03 00:25:07
6060,Longtime Sunshine,Rivers Cuomo,rock,22,3,2019-09-15 08:27:30
6069,Dear God,FM Static,rock,22,3,2019-09-17 18:11:44
6094,I Opt Out,Jetplane Landing,rock,22,1,2019-05-05 08:07:43
6097,Białe wakacje,Ścianka,rock,22,0,2018-04-18 02:52:58
6102,The Promise,The Cure,rock,22,3,2020-04-23 21:14:05
6115,Somewhere in Texas,The Raveonettes,rock,22,2,2019-11-03 11:14:44
6120,Night of the Templars (outro),Uruk-Hai,black metal,22,0,2021-07-21 13:56:51
6128,Empty Like The Ocean,Midtown,rock,22,3,2020-11-20 05:29:13
6133,How Could I Be Such A Fool (rehearsal),Frank Zappa,rock,22,0,2019-10-27 21:15:29
6145,Days,Television,rock,22,0,2021-06-04 18:00:51
6194,Dude (Looks Like A Lady) - Live,Aerosmith,rock,22,3,2019-02-16 19:17:15
6206,Today Is Okay,Mark Knopfler,rock,22,2,2018-12-21 13:35:02
6246,I Know It's True But I'm Sorry To Say,Violent Femmes,rock,22,0,2021-06-22 04:56:41
6261,Unmade Bed,Sonic Youth,rock,22,3,2020-05-14 07:08:00
6263,Just another tragic story,5Bugs,rock,22,3,2019-01-01 11:06:27
6264,Learning To Rock,Sturm und Drang,rock,22,1,2020-11-02 19:29:48
6284,I Did It For Everyone,The Feeling,rock,22,3,2018-07-12 00:15:40
6294,Kill The Music Industry,Cold,rock,22,0,2019-03-06 04:45:55
6295,Flutes & Trombones,Tenacious D,rock,22,0,2018-01-12 10:43:09
6312,rosy cross,Perfume Tree,rock,22,2,2020-04-03 15:32:03
6324,I'm a Wicked One,The Hives,rock,22,3,2018-10-22 15:09:35
6325,King Of The Road,R.E.M.,rock,22,2,2020-01-28 14:56:12
6337,Let's Make Some Noise,The Tubes,rock,22,0,2019-11-08 23:21:06
6341,Here I Stand Before Me,Crash Test Dummies,rock,22,3,2019-03-24 21:18:08
6343,James K. Polk,They Might Be Giants,rock,22,3,2018-08-14 16:19:33
6344,have another drink...,MORE COCAINE!! NOW!!!,rock,22,1,2019-12-06 01:36:53
6349,Hysteria (I Want You Now),Muse,rock,22,3,2019-01-07 03:09:07
6393,Forty One Mosquitoes Flying in Formation,Tame Impala,rock,22,2,2020-02-20 16:34:53
6416,Fires,Feeder,rock,22,3,2018-03-03 11:51:54
6441,Live On My Mind,Bruce Cockburn,rock,22,0,2018-11-30 11:05:15
6456,Yellow,Coldplay,rock,22,2,2020-01-20 21:36:42
6458,Tin Drums,Brainstorm,rock,22,3,2020-02-05 15:46:27
6460,Disappointment,The Cranberries,rock,22,0,2019-07-03 15:14:15
6479,The Chamber,Lenny Kravitz,rock,22,2,2021-09-09 01:29:21
6505,The Red and the Black,Minutemen,rock,22,3,2021-10-22 18:54:47
6508,Escondite Inglés,Shakira,rock,22,3,2020-10-09 03:23:57
6509,Lazy Music,Captain Beefheart & His Magic Band,rock,22,3,2021-03-02 14:49:00
6517,Yes,Manic Street Preachers,rock,22,3,2021-04-13 22:33:23
6519,Roses in the Hospital,Manic Street Preachers,rock,22,3,2019-07-30 02:53:58
6560,Mother,Blondie,rock,22,2,2021-04-27 20:02:53
6564,Section 20 (Together We're Heavy),The Polyphonic Spree,rock,22,3,2021-11-01 14:38:14
6590,Stay,Belly,rock,22,2,2018-04-14 14:51:38
6593,Slow Chemical,Finger Eleven,rock,22,3,2018-03-16 07:30:07
6614,GIMME LUV,KAT-TUN,rock,22,1,2021-03-13 09:46:14
6615,Downstream,Supertramp,rock,22,2,2020-01-12 07:06:34
6622,How's It Going To Be,Third Eye Blind,rock,22,2,2018-11-29 01:28:38
6633,Telepatiaa,J. Karjalainen,rock,22,0,2020-10-04 04:23:13
6641,Lawless And Lulu,Buckcherry,rock,22,3,2019-10-22 04:53:27
6649,Imposed Glory,lactophobia,rock,22,0,2020-09-02 03:16:23
6663,W.C.S. (First Draft),dEUS,rock,22,2,2018-02-12 07:02:05
6679,World So Cold,12 Stones,rock,22,2,2020-02-28 06:37:06
6681,Bus Driver,Assembly of Dust,rock,22,0,2021-05-22 20:55:44
6692,Double Bind,Mouse on the Keys,rock,22,2,2021-06-21 07:05:41
6693,Your Way,Paul McCartney,rock,22,2,2021-11-21 07:03:44
6701,The Coast,Paul Simon,rock,22,3,2021-09-02 03:09:56
6702,I Just Go,Boz Scaggs,rock,22,0,2021-07-05 02:06:23
6711,39,Tenacious D,rock,22,2,2021-09-03 14:44:12
6737,The great pretender,Roy Orbison,rock,22,2,2020-02-23 04:23:51
6738,Goodnight Goodnight,Maroon 5,rock,22,2,2021-11-25 06:45:04
6772,Funtime (Live),Iggy Pop,rock,22,0,2019-11-26 02:31:35
6785,Walking In Your Footsteps (2003 Stereo Remastered Version),The Police,rock,22,0,2020-07-29 23:51:00
6807,Sun,Live,rock,22,3,2021-03-29 05:59:46
6823,Break Away,Staind,rock,22,3,2021-08-26 10:30:48
6853,Space Travel,Yellowcard,rock,22,3,2018-03-15 03:19:48
6857,While We Were Dreaming,Pink Mountaintops,rock,22,1,2018-01-22 13:43:23
6863,"Kristy, Are You Doing Okay?",The Offspring,rock,22,0,2018-07-16 15:31:58
6877,Voarmtre zuerkl ndearbe,Brenoritvrezorkre,black metal,22,0,2021-05-23 19:10:10
6885,Sleep,Garbage,rock,22,2,2020-01-01 03:46:15
6918,The Malevolence,Mando Diao,rock,22,2,2021-08-11 08:18:36
6931,Kosher Holocaust,Torture Garden,black metal,22,0,2018-06-26 08:32:18
6933,United States of Whatever,Liam Lynch,rock,22,3,2020-09-10 15:12:50
6936,Water,Manboy,rock,22,0,2020-06-21 13:01:49
6956,Racing in the Streets,Bruce Springsteen,rock,22,0,2019-05-13 00:38:10
6977,Better Off Alone,Alison Wood,rock,22,1,2020-11-06 11:48:02
6988,Psychosis Safari,The Eighties Matchbox B-Line Disaster,rock,22,3,2021-11-24 12:33:58
6998,Vibrator,Terence Trent D'Arby,rock,22,3,2021-06-08 15:42:05
7000,Game of Pricks,Lou Barlow,rock,22,2,2021-02-16 04:31:12
7005,Strange Kind of Love,Peter Murphy,rock,22,2,2018-11-05 13:21:59
7014,Never Grow Old,The Cranberries,rock,22,2,2018-06-18 20:02:02
7018,Memory of a Free Festival,David Bowie,rock,22,2,2018-08-02 05:05:30
7023,Fragile,Sting,rock,22,2,2018-08-24 18:59:56
7024,Hanginaround,Counting Crows,rock,22,3,2020-05-16 01:45:05
7033,Pomona,Radar Bros.,rock,22,2,2020-02-17 04:23:11
7105,The Weeping Song,Nick Cave & The Bad Seeds,rock,22,2,2019-09-11 12:18:41
7118,Marlene,Todd Rundgren,rock,22,2,2020-11-18 19:43:31
7122,Dois Rios,Skank,rock,22,3,2018-09-10 07:15:42
7129,The Lights,Robbie Robertson,rock,22,3,2018-01-22 00:01:08
7142,Sinless City,Dead Poetic,rock,22,1,2021-07-31 21:13:24
7143,Brainglitch (Demo),Nihilartikel,black metal,22,3,2021-04-21 09:59:46
7163,Badman,The Coral,rock,22,3,2018-05-08 08:25:21
7198,Super-Sonic,Brian Jonestown Massacre,rock,22,1,2020-10-13 12:34:24
7200,My<Dsmbr,Linkin Park,rock,22,2,2019-05-31 13:18:09
7206,Ah Mary,Grace Potter and the Nocturnals,rock,22,3,2018-06-21 22:29:23
7230,Character Zero,Phish,rock,22,3,2019-11-15 01:39:18
7242,Second Prayer,Deathspell Omega,black metal,22,1,2018-02-10 22:28:27
7261,Wonder,Megan McCauley,rock,22,3,2020-01-07 14:45:45
7266,Intro,Tindersticks,rock,22,2,2021-03-29 13:41:33
7268,Valentine,Bryan Ferry,rock,22,3,2018-05-20 22:09:33
7269,Track 12,Queen,rock,22,2,2020-04-05 18:31:44
7274,Atlantic City,The Band,rock,22,0,2021-09-25 16:13:14
7277,You're So Foxy,No Doubt,rock,22,3,2018-09-24 03:34:10
7284,Easy Now,Eric Clapton,rock,22,2,2021-02-28 03:24:07
7294,Splitterherzen,Griffin L.O.G.,rock,22,0,2019-04-07 10:09:54
7323,Peeled Apples,Manic Street Preachers,rock,22,3,2021-06-08 12:47:32
7336,Feel So Sad (reprise),Spacemen 3,rock,22,0,2018-08-12 23:18:45
7346,Have All The Songs Been Written?,The Killers,rock,22,2,2019-11-24 17:31:53
7352,One (U2 Cover Live),Robbie Williams,rock,22,3,2018-11-28 02:46:14
7353,In Repair,John Mayer,rock,22,2,2021-12-30 09:40:04
7357,Breakout,N*E*R*D,rock,22,2,2018-08-20 00:33:01
7431,Let's Go,The Feelies,rock,22,2,2020-10-30 11:38:04
7433,Weather Channel,Sheryl Crow,rock,22,0,2018-12-24 17:52:03
7434,Loxstep,Annuals,rock,22,3,2021-05-20 00:06:01
7455,Mandocello,Cheap Trick,rock,22,2,2019-09-01 21:07:26
7481,Have Some Balls,Dirty Looks,rock,22,1,2019-07-12 02:33:36
7495,Stealing Happy Hours,311,rock,22,2,2019-06-09 01:36:43
